"中国港澳阿峰,#genre#"
"海外剧场ipv6,http://"
[2409:8087:1a0b:df::4005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225671/inde
x.m3u8
"CCtv6影院代,http://mobilelive-ds.ysp.cctv.cn/ysp/2013693901.m3u8"
CCtv6影院
"代,https://epg.pw/stream/753fe6b20478c17a39f0c17d3c8d98a74cd5890a6e40f4ce011380f2dd18528"
5.m3u8
"CCtv6影院代,http://hikvision.city:880/CCTV-6.m3u8"
惊悚悬疑
"ipv6,https://epg.pw/stream/e58b03bfd507e0a80eabeca0e7c42e0204fcc777ae692448daa4b2f9ce4fe"
01e.m3u8
"惊悚悬疑ipv6,http://"
[2409:8087:1a0b:df::4002]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225665/inde
x.m3u8
"明星大片ipv6,http://"
[2409:8087:1a0b:df::4005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225664/inde
x.m3u8
CHC高清电
"影,https://epg.pw/stream/3bcacb2ddf662037b37dee63df19deeeffab03d9025530ab692946de8d43966"
c.m3u8
CHC动作电
"影,https://epg.pw/stream/9e5dbc0cbb15ba574f44e0d67c54cff2c85a7ed97dbb73e3b2101b26fec45cf"
1.m3u8
CHC家庭影
"院,https://epg.pw/stream/d6c6dcdce08fdda05114649d8ceaa9c9fbf5e053724fa7b21a0b8e28bdeef69"
6.m3u8
"惊嫊悬疑电影,http://"
[2409:8087:1a0b:df::4002]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225665/index.m
3u8
"梨园卫视频道,http://222.223.118.222:2180/live/lypd/index.m3u8"
"梨园频道ipv6,http://"
[2409:8087:4c0a:22:1::11]:6410/170000001115/UmaiCHAN6380788ba7bed/index.m3u8?
AuthInfo=toEYVdLfxymUP2l9NZpQI5%2BK6T7j%2FlRm
%2BvbM9VO7bA0q1S1k1f36SqqriM0FZoFSAJRfCt8SS7X6sTRmXb81a8O4H%2FdroDKjLoDeaMQdyJQ
黑莓电影@
"代,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221225743/1.m3u8"
黑莓动画@
"代,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221225662/1.m3u8"
豆瓣高分@
"代,https://www.goodiptv.club/douyu/8770422"
下饭神剧@
"代,https://www.goodiptv.club/douyu/276200"
"超级电影ipv6,http://"
[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225717/inde
x.m3u8
"超级电影ipv6,http://"
[2409:8087:7000:20:1000::22]:6060/000000001000/1000000004000002120/index.m3u8?channel-
id=ystenlive&Contentid=1000000004000002120&livemode=1&stbId=3
"超级电视ipv6,http://"
[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225716/inde
x.m3u8
"大吉大利影院,https://pull.kktv8.com/livekktv/128600025.flv"
瑶瑶恐怖?
"版,http://159.75.85.63:35455/douyu/2935323"
怡寶影院?
"版,http://159.75.85.63:35455/douyu/434971"
小黛兮影?㊣
"版,http://159.75.85.63:35455/douyu/11553944"
吃米滴虫?
"原,https://www.goodiptv.club/douyu/315457"
冰冰经典?
"原,https://www.goodiptv.club/douyu/74374"
星爷影院?
"原,https://www.goodiptv.club/douyu/508118"
凌儿影院?
"原,https://www.goodiptv.club/douyu/1377142"
瑶瑶恐怖?
"原,https://www.goodiptv.club/douyu/2935323"
小黛兮影?
"原,https://www.goodiptv.club/douyu/11553944"
萌小鬼片?
"原,https://www.goodiptv.club/douyu/3928"
"神乐剧场?原,https://tc-tc2-"
interact.douyucdn2.cn/dyliveflv1/85894rmovieChow_900p.m3u8
"神乐剧院?原,https://tc-tc2-"
interact.douyucdn2.cn/dyliveflv1a/122402rK7MO9bXSq_900.m3u8
神乐影剧?
"原,https://www.goodiptv.club/douyu/122402"
可乐影院?
"原,https://www.goodiptv.club/douyu/20415"
小宇60帧?
"原,https://www.goodiptv.club/douyu/323876"
恐怖惊悚?
"原,https://www.goodiptv.club/douyu/96577"
電影劇場?
"原,https://www.goodiptv.club/douyu/7575350"
豆瓣高分?
"原,https://www.goodiptv.club/douyu/8770422"
花卷陪看?
"原,https://www.goodiptv.club/douyu/52787"
漫威剧情?
"原,https://www.goodiptv.club/douyu/6140589"
霍格沃茨?
"原,https://www.goodiptv.club/douyu/8814650"
鱼宝恐怖?
"原,https://www.goodiptv.club/douyu/1165374"
鬼片恐怖?
"原,https://www.goodiptv.club/douyu/2935323"
小u*鬼片?
"原,https://www.goodiptv.club/douyu/96577"
吃奶滴虫?
"原,https://www.goodiptv.club/douyu/263824"
变种人片?
"原,hhttps://www.goodiptv.club/douyu/9651304"
喜剧电影?
"原,https://www.goodiptv.club/douyu/9292492"
女神电影?
"原,https://www.goodiptv.club/douyu/747764"
华语经典?
"原,https://www.goodiptv.club/douyu/434971"
避风影院?
"原,https://www.goodiptv.club/douyu/9826611"
欧美大片?
"原,https://www.goodiptv.club/douyu/2793084"
贝爷max?
"原,https://www.goodiptv.club/douyu/4332"
贝爷影厅?
"原,https://www.goodiptv.club/douyu/252802"
小猪优版剧
"院,https://www.goodiptv.club/douyu/10297898"
绍兴影院频
"道,http://live.shaoxing.com.cn/video/s10001-sxtv3/index.m3u8"
平泉影院频
"道,https://jwliveqxzb.hebyun.com.cn/pqys/pqys.m3u8"
新昌休闲影
"院,http://l.cztvcloud.com/channels/lantian/SXxinchang2/720p.m3u8"
赵本山经小
"品,https://www.goodiptv.club/douyu/9817716"
开心麻花小
"品,https://www.goodiptv.club/douyu/10153463"
宋小宝小品
"台,https://www.goodiptv.club/douyu/9817729"
粤语集轮播
"台,https://www.goodiptv.club/douyu/10338873"
粤语轮播港
"剧,https://www.goodiptv.club/douyu/9019945"
粤语经典综
"艺,https://www.goodiptv.club/douyu/7919720"
粤语版电影
"一,https://www.goodiptv.club/douyu/5033502"
粤语版电影
"二,https://www.goodiptv.club/douyu/6566671"
粤语版电影
"三,https://www.goodiptv.club/douyu/1226741"
"??怀旧电影??全网,#genre#"
星光视界频
"道,http://ali.hlspull.yximgs.com/live/zxcvbnm9852.flv"
经典神话频
"道,http://ali.hlspull.yximgs.com/live/asdfg32522.flv"
重温经典卫
"星,http://ali.hlspull.yximgs.com/live/awei_cwjd.flv"
经典电影频
"道,https://ali.hlspull.yximgs.com/live/asdfg32522.flv"
经典影院频
"道,https://ali.hlspull.yximgs.com/live/asdfg32516.flv"
经典影院频
"道,http://live.dxms.top:80/dwy/jdyst.php"
经典怀旧频
"道,http://live.dxms.top:80/dwy/jdhj.php"
"经典剧场频道,http://live.dxms.top:80/dwy/jdjc.php"
"经典宫庭频道,http://live.dxms.top:80/dwy/gtjc.php"
经典清剧频
"道,http://live.dxms.top:80/dwy/jdqj.php"
"经典天龙频道,http://live.dxms.top:80/dwy/jdtl.php"
"金庸剧场频道,http://cfss.cc/cdn/hy/11602082.flv"
经典金庸频
"道,http://live.dxms.top:80/dwy/jyjc.php"
"经典星光频道,http://live.dxms.top:80/dwy/xgsj.php"
"经典三国频道,http://live.dxms.top:80/dwy/jdsg.php"
经典红楼频
"道,http://live.dxms.top:80/dwy/jdhl.php"
"经典怀旧频道,http://live.dxms.top:80/dwy/hjjc.php"
"经典港片频道,http://live.dxms.top:80/dwy/jdgp.php"
经典喜剧频
"道,http://live.dxms.top:80/dwy/jdxj.php"
"经典回忆频道,http://live.dxms.top:80/dwy/hyyy.php"
"??虎牙轮播??全网,#genre#"
"电影_贺岁,http://cfss.cc/cdn/hy/11601971.flv"
电影_玄
"幻,http://cfss.cc/cdn/hy/11342414.flv"
"电影_谍战,http://cfss.cc/cdn/hy/21059585.flv"
电影_战
"争,http://cfss.cc/cdn/hy/21059592.flv"
"电影_喜剧,http://cfss.cc/cdn/hy/11352877.flv"
电影_国
"产,http://cfss.cc/cdn/hy/11352973.flv"
"电影_周星星,http://cfss.cc/cdn/hy/11336587.flv"
电影_
"梁家辉,http://cfss.cc/cdn/hy/11342429.flv"
"电影_斯坦森,http://cfss.cc/cdn/hy/21059588.flv"
"电影_八点档,http://cfss.cc/cdn/hy/880261.flv"
电影_蜘蛛
"侠,http://cfss.cc/cdn/hy/21059599.flv"
"电影_贺岁片,http://cfss.cc/cdn/hy/11601986.flv"
电影_
"功夫片,http://cfss.cc/cdn/hy/11352941.flv"
"电影_黑帮片,http://cfss.cc/cdn/hy/11336719.flv"
"电影_丧尸片,http://cfss.cc/cdn/hy//21059578.flv"
电影_灾难
"片,http://cfss.cc/cdn/hy/11602075.flv"
"电影_谍战片,http://cfss.cc/cdn/hy/21059587.flv"
电影_
"战争片,http://cfss.cc/cdn/hy/21059574.flv"
"电影_犯罪片,http://cfss.cc/cdn/hy/11352974.flv"
"电影_古装片,http://cfss.cc/cdn/hy/11336590.flv"
电影_高分动
"作,http://cfss.cc/cdn/hy/11352884.flv"
"电影_动作电影,http://cfss.cc/cdn/hy/11602077.flv"
电
"影_搞笑喜剧,http://cfss.cc/cdn/hy/11342423.flv"
电影_喜剧专
"场,http://cfss.cc/cdn/hy/11602044.flv"
"电影_欢笑影院,http://cfss.cc/cdn/hy/11352894.flv"
电
"影_不挤影院,http://cfss.cc/cdn/hy/11352897.flv"
电影_国产悬
"疑,http://cfss.cc/cdn/hy/11342395.flv"
"电影_快意江湖,http://cfss.cc/cdn/hy/11342435.flv"
电
"影_黑帮斗争,http://cfss.cc/cdn/hy/11342419.flv"
电影_嫣然影
"厅,http://cfss.cc/cdn/hy/11601977.flv"
"电影_经典港片,http://cfss.cc/cdn/hy/11352965.flv"
电
"影_镖行天下,http://cfss.cc/cdn/hy/11352969.flv"
电影_高能反
"转,http://cfss.cc/cdn/hy/11352887.flv"
"电影_喜乐影院,http://cfss.cc/cdn/hy/21059580.flv"
电
"影_英叔,https://live.metshop.top/huya/11342421"
电影_发
"哥,https://live.metshop.top/huya/11342387"
电影_成
"龙,https://live.metshop.top/huya/11342386"
电影_王
"晶,https://live.metshop.top/huya/11602058"
电影_沈
"腾,https://live.metshop.top/huya/11601968"
电影_黄
"渤,https://live.metshop.top/huya/11352876"
电影_强
"森,https://live.metshop.top/huya/21059581"
电影_漫
"威,https://live.metshop.top/huya/11602034"
电影_宇
"宙,https://live.metshop.top/huya/11342428"
电影_怪
"兽,https://live.metshop.top/huya/21059577"
电影_武
"侠,https://live.metshop.top/huya/11342427"
电影_警
"匪,https://live.metshop.top/huya/11352886"
电影_罪
"犯,https://live.metshop.top/huya/11352962"
电影_枪
"战,https://live.metshop.top/huya/21059579"
电影_海
"盗,https://live.metshop.top/huya/21059595"
电影_赛
"车,https://live.metshop.top/huya/11279247"
电影_推
"荐,https://live.metshop.top/huya/11602041"
电影_救
"援,https://live.metshop.top/huya/21059594"
电影_热
"血,https://live.metshop.top/huya/11352934"
电影_盗
"墓,https://live.metshop.top/huya/21059552"
电影_贺
"岁,https://live.metshop.top/huya/11601971"
电影_玄
"幻,https://live.metshop.top/huya/11342414"
电影_谍
"战,https://live.metshop.top/huya/21059585"
电影_战
"争,https://live.metshop.top/huya/21059592"
电影_喜
"剧,https://live.metshop.top/huya/11352877"
电影_港
"片,https://live.metshop.top/huya/11602043"
电影_国
"产,https://live.metshop.top/huya/11352973"
电影_周星
"星,https://live.metshop.top/huya/11336587"
电影_李连
"杰,https://live.metshop.top/huya/11342390"
电影_洪金
"宝,https://live.metshop.top/huya/11279251"
电影_梁家
"辉,https://live.metshop.top/huya/11342429"
电影_刘德
"华,https://live.metshop.top/huya/11342424"
"??斗鱼轮播??全网,#genre#"
林正英
"1,http://zzy789.xyz/douyu1.php?id=7356023"
"林正英2,http://zzy789.xyz/douyu1.php?id=218859"
"斗鱼频道,http://zzy789.xyz/douyu1.php?id=8770422"
"斗鱼频道,http://zzy789.xyz/douyu1.php?"
id=218859
"斗鱼频道,http://zzy789.xyz/douyu1.php?id=413573"
斗鱼频
"道,http://zzy789.xyz/douyu1.php?id=9292492"
"鬼片恐怖,http://zzy789.xyz/douyu1.php?"
id=2935323
"恐怖故事,http://zzy789.xyz/douyu1.php?id=2337939"
怡寳影
"院,http://zzy789.xyz/douyu1.php?id=434971"
"粤语电影,http://zzy789.xyz/douyu1.php?"
id=6566671
"苹果影院,http://zzy789.xyz/douyu1.php?id=2793084"
午夜故
"事,http://zzy789.xyz/douyu1.php?id=8722254"
"译制国语,http://zzy789.xyz/douyu1.php?"
id=2436390
"蚂蚱影院,http://zzy789.xyz/douyu1.php?id=6079455"
纪录
"片,http://zzy789.xyz/douyu1.php?id=4360438"
"贝爷求生,http://zzy789.xyz/douyu1.php?"
id=454867
"恐怖丧尸鬼片,http://zzy789.xyz/douyu1.php?id=263824"
斗鱼电影
"10,http://zzy789.xyz/douyu1.php?id=2935323"
"斗鱼电影22,http://zzy789.xyz/douyu1.php?"
id=1979257
"斗鱼电影26,http://zzy789.xyz/douyu1.php?id=8413092"
斗鱼电影
"71,http://zzy789.xyz/douyu1.php?id=2987100"
"斗鱼电影81,http://zzy789.xyz/douyu1.php?"
id=3870925
"斗鱼电影97,http://zzy789.xyz/douyu1.php?id=8867878"
斗鱼电影
"105,http://zzy789.xyz/douyu1.php?id=4290711"
"斗鱼电影108,http://zzy789.xyz/douyu1.php?"
id=6566671
"斗鱼电影110,http://zzy789.xyz/douyu1.php?id=8415464"
斗鱼电影
"111,http://zzy789.xyz/douyu1.php?id=8475821"
"斗鱼电影113,http://zzy789.xyz/douyu1.php?"
id=5522351
"斗鱼电影114,http://zzy789.xyz/douyu1.php?id=562225"
斗鱼电影
"116,http://zzy789.xyz/douyu1.php?id=8651489"
"斗鱼电影117,http://zzy789.xyz/douyu1.php?"
id=338759
"斗鱼电影120,http://zzy789.xyz/douyu1.php?id=5354713"
斗鱼电影
"124,http://zzy789.xyz/douyu1.php?id=2793084"
"斗鱼电影125,http://zzy789.xyz/douyu1.php?"
id=5067952
"斗鱼电影129,http://zzy789.xyz/douyu1.php?id=413573"
斗鱼电影
"130,http://zzy789.xyz/douyu1.php?id=8014467"
"斗鱼电影134,http://zzy789.xyz/douyu1.php?"
id=6725858
"斗鱼电影135,http://zzy789.xyz/douyu1.php?id=7476264"
斗鱼电影
"137,http://zzy789.xyz/douyu1.php?id=1274132"
"斗鱼电影141,http://zzy789.xyz/douyu1.php?"
id=7623292
"斗鱼电影145,http://zzy789.xyz/douyu1.php?id=5033502"
斗鱼电影
"151,http://zzy789.xyz/douyu1.php?id=426517"
"斗鱼电影153,http://zzy789.xyz/douyu1.php?"
id=8799435
"斗鱼电影155,http://zzy789.xyz/douyu1.php?id=4258555"
斗鱼电影
"158,http://zzy789.xyz/douyu1.php?id=8788687"
"斗鱼电影165,http://zzy789.xyz/douyu1.php?"
id=8705754
"斗鱼电影169,http://zzy789.xyz/douyu1.php?id=7528160"
"??堆堆轮播??全网,#genre#"
埋
"堆堆1,http://cfss.cc/cdn/hy/23749096.flv"
"埋堆堆2,http://cfss.cc/cdn/hy/23735126.flv"
埋堆
"堆3,http://cfss.cc/cdn/hy/23865152.flv"
"埋堆堆4,http://cfss.cc/cdn/hy/23903196.flv"
埋堆堆
"5,http://cfss.cc/cdn/hy/23740156.flv"
"埋堆堆6,http://cfss.cc/cdn/hy/23728660.flv"
埋堆堆
"7,http://cfss.cc/cdn/hy/23865058.flv"
"埋堆堆8,http://cfss.cc/cdn/hy/23734183.flv"
埋堆堆
"9,http://cfss.cc/cdn/hy/23865036.flv"
"埋堆堆10,http://cfss.cc/cdn/hy/23734246.flv"
埋堆堆
"11,http://cfss.cc/cdn/hy/23863796.flv"
"埋堆堆12,http://cfss.cc/cdn/hy/23749083.flv"
埋堆堆
"13,http://cfss.cc/cdn/hy/23824164.flv"
"埋堆堆14,http://cfss.cc/cdn/hy/23863804.flv"
埋堆堆
"15,http://cfss.cc/cdn/hy/23865142.flv"
"埋堆堆16,http://cfss.cc/cdn/hy/23903183.flv"
埋堆堆
"17,http://cfss.cc/cdn/hy/23903130.flv"
"埋堆堆18,http://cfss.cc/cdn/hy/23734169.flv"
埋堆堆
"19,source:http://cfss.cc/cdn/hy/23728674.flv"
"??收音广播??全网,#genre#"
500首华语经
"典,http://ls.qingting.fm/live/3412131.m3u8?bitrate=64"
楚天音乐广播FM105.8(Opt-1)
"[0*0],http://ls.qingting.fm/live/1289.m3u8"
楚天交通广播FM92.7
"[0*0],http://ls.qingting.fm/live/1291.m3u8"
荆门交通音乐频率FM99.3(Opt-2)
"[0*0],http://ls.qingting.fm/live/60808.m3u8"
襄阳交通广播FM89.0(Opt-1)
"[0*0],http://ls.qingting.fm/live/1307.m3u8"
襄阳交通广播FM89.0(Opt-2)
"[0*0],http://ls.qingting.fm/live/1308.m3u8"
襄阳音乐广播
"[0*0],http://ls.qingting.fm/live/5057.m3u8"
北京房山经典音乐FM96.90*0]
"[0*0],http://live.xmcdn.com/live/963/64.m3u8"
北京房山经典音乐FM96.90*0]
"[0*0],http://ls.qingting.fm/live/68746.m3u8"
北京房山经典音乐FM96.90*0]
"[0*0],http://ls.qingting.fm/live/68746.m3u8"
重庆新闻广播FM96.80*0]
"[0*0],http://live.xmcdn.com/live/128/64.m3u8"
重庆新闻广播FM96.80*0]
"[0*0],http://ls.qingting.fm/live/1498.m3u8"
重庆经济广播FM101.50*0]
"[0*0],http://ls.qingting.fm/live/1499.m3u8"
重庆经济广播FM101.50*0]
"[0*0],http://ls.qingting.fm/live/1499.m3u8"
重庆交通广播FM95.50*0]
"[0*0],http://live.xmcdn.com/live/130/64.m3u8"
重庆交通广播FM95.50*0]
"[0*0],http://ls.qingting.fm/live/1500.m3u8"
重庆交通广播FM95.50*0]
"[0*0],http://ls.qingting.fm/live/1500.m3u8"
重庆音乐广播FM88.10*0]
"[0*0],http://live.xmcdn.com/live/131/64.m3u8"
重庆音乐广播FM88.10*0]
"[0*0],http://ls.qingting.fm/live/647.m3u8"
重庆音乐广播FM88.10*0]
"[0*0],http://ls.qingting.fm/live/647.m3u8"
重庆都市广播FM93.80*0]
"[0*0],http://live.xmcdn.com/live/132/64.m3u8"
重庆都市广播FM93.80*0]
"[0*0],http://ls.qingting.fm/live/1502.m3u8"
重庆都市广播FM93.80*0]
"[0*0],http://ls.qingting.fm/live/1502.m3u8"
巴渝之声FM104.50*0]
"[0*0],http://ls.qingting.fm/live/3545693.m3u8"
万州交通广播0*0]
"[0*0],http://live.xmcdn.com/live/1679/64.m3u8"
厦门音乐广播0*0]
"[0*0],http://ls.qingting.fm/live/1739.m3u8"
厦门音乐广播0*0]
"[0*0],http://ls.qingting.fm/live/1739.m3u8"
厦门新闻广播0*0]
"[0*0],http://ls.qingting.fm/live/1737.m3u8"
厦门新闻广播0*0]
"[0*0],http://ls.qingting.fm/live/1737.m3u8"
兰州新闻综合广播FM97.30*0]
"[0*0],http://ls.qingting.fm/live/1712.m3u8"
兰州新闻综合广播FM97.30*0]
"[0*0],http://ls.qingting.fm/live/1712.m3u8"
兰州交通音乐广播FM99.50*0]
"[0*0],http://ls.qingting.fm/live/1711.m3u8"
兰州生活文艺广播FM100.80*0]
"[0*0],http://ls.qingting.fm/live/1713.m3u8"
广州新闻电台FM96.20*0]
"[0*0],http://live.xmcdn.com/live/256/64.m3u8"
广州新闻电台FM96.20*0]
"[0*0],http://ls.qingting.fm/live/4848.m3u8"
广州新闻电台FM96.20*0]
"[0*0],http://ls.qingting.fm/live/4848.m3u8"
广州汽车音乐电台FM102.70*0]
"[0*0],http://live.xmcdn.com/live/257/64.m3u8"
广州汽车音乐电台FM102.70*0]
"[0*0],http://ls.qingting.fm/live/52710.m3u8"
广州汽车音乐电台FM102.70*0]
"[0*0],http://ls.qingting.fm/live/52710.m3u8"
广州交通电台FM106.10*0]
"[0*0],http://ls.qingting.fm/live/4955.m3u8"
广州MYFM88.0(都市生活)0*0]
"[0*0],http://ls.qingting.fm/live/52712.m3u8"
东广新闻台FM90.9
"[0*0],http://ls.qingting.fm/live/275.m3u8"
东莞FM104音乐广播
"[0*0],http://ls.qingting.fm/live/93619.m3u8"
东莞畅享1075交通广播
"[0*0],http://ls.qingting.fm/live/1288.m3u8"
九江交通广播FM88.4FM88.9
"[0*0],http://ls.qingting.fm/live/2785094.m3u8"
云南交通广播FM91.8
"[0*0],http://ls.qingting.fm/live/1928.m3u8"
云南教育广播FM100
"[0*0],http://ls.qingting.fm/live/1930.m3u8"
云南新闻广播FM105.8
"[0*0],http://ls.qingting.fm/live/1926.m3u8"
云南民族广播SW7210
"[0*0],http://ls.qingting.fm/live/1933.m3u8"
云南经济广播私家车FM88.7
"[0*0],http://ls.qingting.fm/live/1927.m3u8"
云南音乐广播FM97
"[0*0],http://ls.qingting.fm/live/1929.m3u8"
保定交通广播FM104.8
"[0*0],http://ls.qingting.fm/live/28140.m3u8"
保定城市服务广播乐动1016
"[0*0],http://ls.qingting.fm/live/62628.m3u8"
保定新闻广播FM93.7
"[0*0],http://ls.qingting.fm/live/3701149.m3u8"
保定经典964汽车音乐广播
"[0*0],http://ls.qingting.fm/live/2227017.m3u8"
南宁交通音乐广播FM107.4
"[0*0],http://ls.qingting.fm/live/80793.m3u8?aac"
南通交通广播FM92.9
"[0*0],http://ls.qingting.fm/live/2216385.m3u8"
呼和浩特城市生活广播FM90.1
"[0*0],http://ls.qingting.fm/live/2218717.m3u8"
呼和浩特文艺广播FM99.8
"[0*0],http://ls.qingting.fm/live/3099076.m3u8"
呼和浩特新闻综合广播FM92.9
"[0*0],http://ls.qingting.fm/live/2218711.m3u8"
咸阳城市之声FM100.7
"[0*0],http://ls.qingting.fm/live/3559664.m3u8"
四川文艺广播快乐900FM90.0
"[0*0],http://ls.qingting.fm/live/4887.m3u8"
四川新闻综合广播FM98.1
"[0*0],http://ls.qingting.fm/live/4906.m3u8"
四川民族广播AM954
"[0*0],http://ls.qingting.fm/live/1115.m3u8"
四川私家车广播FM92.5
"[0*0],http://ls.qingting.fm/live/4939.m3u8"
四川财富广播FM94.0
"[0*0],http://ls.qingting.fm/live/4927.m3u8"
太原交通广播FM107
"[0*0],http://ls.qingting.fm/live/4900.m3u8"
太原新闻广播FM91.2
"[0*0],http://ls.qingting.fm/live/23873.m3u8"
太原私家车RadioFM104.4
"[0*0],http://ls.qingting.fm/live/4018.m3u8"
太原音乐广播FM102.6
"[0*0],http://ls.qingting.fm/live/1185.m3u8"
宁夏交通广播FM98.4
"[0*0],http://ls.qingting.fm/live/1840.m3u8"
宁夏都市广播FM103.7
"[0*0],http://ls.qingting.fm/live/1842.m3u8"
山东体育广播FM102.1
"[0*0],http://ls.qingting.fm/live/60266.m3u8"
山东女主播电台FM97.5
"[0*0],http://ls.qingting.fm/live/60258.m3u8"
山东新闻广播FM95
"[0*0],http://ls.qingting.fm/live/60180.m3u8"
山东生活广播MyFMFM105
"[0*0],http://ls.qingting.fm/live/60260.m3u8"
山东音乐广播FM99.1
"[0*0],http://ls.qingting.fm/live/1665.m3u8"
岳阳交通广播FM106.1
"[0*0],http://ls.qingting.fm/live/88931.m3u8"
岳阳新闻综合广播
"[0*0],http://ls.qingting.fm/live/88933.m3u8"
常州交通广播FM90
"[0*0],http://ls.qingting.fm/live/2796.m3u8"
广西女主播电台FM97.0
"[0*0],http://ls.qingting.fm/live/1754.m3u8"
广西新闻910FM91.0
"[0*0],http://ls.qingting.fm/live/1753.m3u8"
广西私家车930FM93.0
"[0*0],http://ls.qingting.fm/live/1756.m3u8"
广西音乐台FM95.0
"[0*0],http://ls.qingting.fm/live/4875.m3u8"
惠州新闻综合广播FM100
"[0*0],http://ls.qingting.fm/live/5016.m3u8"
惠州环保交通广播FM98.8
"[0*0],http://ls.qingting.fm/live/5017.m3u8"
惠州音乐广播FM90.7
"[0*0],http://ls.qingting.fm/live/2212959.m3u8"
新疆交通广播FM94.9(Opt-2)
"[0*0],http://ls.qingting.fm/live/1910.m3u8"
新疆新闻广播FM96.1(Opt-1)
"[0*0],http://ls.qingting.fm/live/1902.m3u8"
新疆民生广播FM92.4(Opt-2)
"[0*0],http://ls.qingting.fm/live/76186.m3u8"
新疆维吾尔语交通文艺广播(Opt-2)
"[0*0],http://ls.qingting.fm/live/78923.m3u8"
新疆蒙古语广播(Opt-1)
"[0*0],http://ls.qingting.fm/live/1903.m3u8"
无锡新闻广播FM93.7
"[0*0],http://ls.qingting.fm/live/2777.m3u8"
昆明汽车广播FM95.4
"[0*0],http://ls.qingting.fm/live/1936.m3u8"
昆明资讯频率
"[0*0],http://ls.qingting.fm/live/1937.m3u8"
昆明都市调频FM102.8
"[0*0],http://ls.qingting.fm/live/1935.m3u8"
昆明阳光广播
"[0*0],http://ls.qingting.fm/live/1934.m3u8"
梅州交通广播FM105.8
"[0*0],http://ls.qingting.fm/live/24195.m3u8"
梅州新闻广播FM94.8
"[0*0],http://ls.qingting.fm/live/24173.m3u8"
江苏新闻广播FM93.7
"[0*0],http://ls.qingting.fm/live/4944.m3u8"
沈阳新闻广播FM104.5
"[0*0],http://ls.qingting.fm/live/23891.m3u8"
河北MyFM102.9
"[0*0],http://ls.qingting.fm/live/2508757.m3u8"
河北交通广播FM99.2
"[0*0],http://ls.qingting.fm/live/1646.m3u8"
河北农民广播AM558
"[0*0],http://ls.qingting.fm/live/1650.m3u8"
河北故事广播FM107.9
"[0*0],http://ls.qingting.fm/live/1645.m3u8"
河北新闻广播FM104.3
"[0*0],http://ls.qingting.fm/live/1644.m3u8"
河北旅游广播AM603
"[0*0],http://ls.qingting.fm/live/1651.m3u8"
河北生活广播FM88.8
"[0*0],http://ls.qingting.fm/live/4867.m3u8"
河北私家车广播FM90.7
"[0*0],http://ls.qingting.fm/live/4868.m3u8"
河北音乐广播FM102.4
"[0*0],http://ls.qingting.fm/live/1649.m3u8"
河南乐龄(信息广播)FM105.6
"[0*0],http://ls.qingting.fm/live/59896.m3u8"
河南交通广播FM104.1
"[0*0],http://ls.qingting.fm/live/1209.m3u8"
河南娱乐广播FM97.6
"[0*0],http://ls.qingting.fm/live/1719795.m3u8"
河南影院广播MyRadioFM90.0
"[0*0],http://ls.qingting.fm/live/1206.m3u8"
河南音乐广播魅力881FM88.1
"[0*0],http://ls.qingting.fm/live/1208.m3u8"
河南驾车1066FM106.6
"[0*0],http://ls.qingting.fm/live/1207.m3u8"
济南故事广播FM104.3
"[0*0],http://ls.qingting.fm/live/1672.m3u8"
济南私家车广播FM93.6
"[0*0],http://ls.qingting.fm/live/1670.m3u8"
济南经济广播FM90.9
"[0*0],http://ls.qingting.fm/live/1668.m3u8"
济南音乐广播(MUSIC887)
"[0*0],http://ls.qingting.fm/live/1671.m3u8"
浙江之声FM88(Opt-1)
"[0*0],http://ls.qingting.fm/live/4518.m3u8"
浙江交通之声FM93(Opt-1)
"[0*0],http://ls.qingting.fm/live/4522.m3u8"
浙江动听(音乐调频)FM96.8(Opt-2)
"[0*0],http://ls.qingting.fm/live/4866.m3u8"
浙江女主播电台FM104.5(Opt-2)
"[0*0],http://ls.qingting.fm/live/4524.m3u8"
浙江财富广播FM95(Opt-1)
"[0*0],http://ls.qingting.fm/live/4519.m3u8"
海南交通广播FM100
"[0*0],http://ls.qingting.fm/live/4911.m3u8"
海南国际旅游之声FM103.8
"[0*0],http://ls.qingting.fm/live/1862.m3u8"
海南新闻广播FM88.6
"[0*0],http://ls.qingting.fm/live/1861.m3u8"
海南民生广播FM101
"[0*0],http://ls.qingting.fm/live/1511803.m3u8"
深圳快乐1062(交通广播)
"[0*0],http://ls.qingting.fm/live/1272.m3u8"
深圳私家车广播FM94.2
"[0*0],http://ls.qingting.fm/live/1273.m3u8"
深圳飞扬音乐971
"[0*0],http://ls.qingting.fm/live/1271.m3u8"
温州交通广播FM103.9
"[0*0],http://ls.qingting.fm/live/23863.m3u8"
温州新闻广播FM94.9
